ticker,yahoo_symbol,symbol_type,active_flag,name,industry,market_cap,last_price,volume,source_symbol
ECAT,ECAT,stock,TRUE,BlackRock ESG Capital Allocation Term Trust Common Shares of Beneficial Interest,Finance,1692312750,15.65,343762,ECAT
BCAT,BCAT,stock,TRUE,BlackRock Capital Allocation Term Trust Common Shares of Beneficial Interest,Finance,1689068700,15.62,600848,BCAT
XHR,XHR,stock,TRUE,Xenia Hotels & Resorts Inc. Common Stock,Consumer Discretionary,1687176322,18.29,976958,XHR
BL,BL,stock,TRUE,BlackLine Inc. Common Stock,Technology,1684154927,28.71,854927,BL
EVCM,EVCM,stock,TRUE,EverCommerce Inc. Common Stock,Technology,1682801167,9.51,99964,EVCM
SLS,SLS,stock,TRUE,SELLAS Life Sciences Group Inc. Common Stock,Health Care,1681734469,9.04,8436046,SLS
IIPR,IIPR,stock,TRUE,Innovative Industrial Properties Inc. Common Stock,Finance,1680429048,58.4,149681,IIPR
SAM,SAM,stock,TRUE,Boston Beer Company Inc. (The) Common Stock,Consumer Staples,1677397237,161.08,239580,SAM
LILAK,LILAK,stock,TRUE,Liberty Latin America Ltd. Class C Common Stock,Telecommunications,1677057633,7.57,750811,LILAK
NVAX,NVAX,stock,TRUE,Novavax Inc. Common Stock,Health Care,1675624433,10.19,5248629,NVAX
ADUS,ADUS,stock,TRUE,Addus HomeCare Corporation Common Stock,Health Care,1674230407,89.7,223336,ADUS
TH,TH,stock,TRUE,Target Hospitality Corp. Common Stock,Consumer Discretionary,1674031683,16.81,1399719,TH
SILA,SILA,stock,TRUE,Sila Realty Trust Inc. Common Stock,Real Estate,1671203298,30.25,708747,SILA
WGS,WGS,stock,TRUE,GeneDx Holdings Corp. Class A Common Stock,Technology,1670545279,56.27,1631140,WGS
CASH,CASH,stock,TRUE,Pathward Financial Inc. Common Stock,Finance,1668748188,79.05,296828,CASH
LILA,LILA,stock,TRUE,Liberty Latin America Ltd. Class A Common Stock,Telecommunications,1659334435,7.49,353811,LILA
IMKTA,IMKTA,stock,TRUE,Ingles Markets Incorporated Class A Common Stock,Consumer Staples,1655169925,87.14,149133,IMKTA
RBCAA,RBCAA,stock,TRUE,Republic Bancorp Inc. Class A Common Stock,Finance,1651420511,84.18,92217,RBCAA
FSUN,FSUN,stock,TRUE,FirstSun Capital Bancorp Common Stock,Finance,1648403585,35.27,238988,FSUN
DCOM,DCOM,stock,TRUE,Dime Commercial Bancshares Inc. Common Stock,Finance,1647950654,37.55,328494,DCOM
PVLA,PVLA,stock,TRUE,Palvella Therapeutics Inc. Common Stock,Health Care,1646845348,114.82,207671,PVLA
GAB,GAB,stock,TRUE,Gabelli Equity Trust Inc. (The) Common Stock,Finance,1645376393,5.6,1272652,GAB
GABC,GABC,stock,TRUE,German American Bancorp Inc. Common Stock,Finance,1641936252,43.71,194257,GABC
BDJ,BDJ,stock,TRUE,Blackrock Enhanced Equity Dividend Trust,Finance,1638376097,9.26,348433,BDJ
INVA,INVA,stock,TRUE,Innoviva Inc. Common Stock,Health Care,1635601878,22.16,720264,INVA
FTRE,FTRE,stock,TRUE,Fortrea Holdings Inc. Common Stock,Health Care,1631850000,17.25,2990704,FTRE
NWL,NWL,stock,TRUE,Newell Brands Inc. Common Stock,Industrials,1631722644,3.84,19820999,NWL
STBA,STBA,stock,TRUE,S&T Bancorp Inc. Common Stock,Finance,1631192011,45.34,250828,STBA
COTY,COTY,stock,TRUE,Coty Inc. Class A Common Stock,Consumer Discretionary,1628862910,1.85,12101814,COTY
GT,GT,stock,TRUE,The Goodyear Tire & Rubber Company Common Stock,Consumer Discretionary,1626902651,5.66,7991601,GT
DV,DV,stock,TRUE,DoubleVerify Holdings Inc. Common Stock,Technology,1622116478,10.57,3505217,DV
CAPR,CAPR,stock,TRUE,Capricor Therapeutics Inc. Common Stock,Health Care,1618637409,27.95,584234,CAPR
TCBK,TCBK,stock,TRUE,TriCo Bancshares Common Stock,Finance,1617866913,50.7,109109,TCBK
TYRA,TYRA,stock,TRUE,Tyra Biosciences Inc. Common Stock,Health Care,1616404956,27.18,1322777,TYRA
HTZ,HTZ,stock,TRUE,Hertz Global Holdings Inc Common Stock,Consumer Discretionary,1610399067,5.1,4144376,HTZ
HOPE,HOPE,stock,TRUE,Hope Bancorp Inc. Common Stock,Finance,1609491537,12.59,697538,HOPE
RES,RES,stock,TRUE,RPC Inc. Common Stock,Energy,1609091408,7.26,1426176,RES
LINC,LINC,stock,TRUE,Lincoln Educational Services Corporation Common Stock,Real Estate,1605068837,50.6,336821,LINC
RLJ,RLJ,stock,TRUE,RLJ Lodging Trust Common Shares of Beneficial Interest $0.01 par value,Real Estate,1601339312,10.54,2341358,RLJ
SNDX,SNDX,stock,TRUE,Syndax Pharmaceuticals Inc. Common Stock,Health Care,1596498983,18.02,7796296,SNDX
AMLX,AMLX,stock,TRUE,Amylyx Pharmaceuticals Inc. Common Stock,Health Care,1591076196,14.31,2240462,AMLX
AGL,AGL,stock,TRUE,agilon health inc. Common Stock,Health Care,1588796941,95.23,305228,AGL
HLIT,HLIT,stock,TRUE,Harmonic Inc. Common Stock,Technology,1585132930,14.61,3948055,HLIT
NRIX,NRIX,stock,TRUE,Nurix Therapeutics Inc. Common stock,Health Care,1580040823,15.28,1578378,NRIX
WBTN,WBTN,stock,TRUE,WEBTOON Entertainment Inc. Common stock,Consumer Discretionary,1576836952,11.66,158741,WBTN
SNDA,SNDA,stock,TRUE,Sonida Senior Living Inc. Common Stock,Health Care,1570475345,33.17,759156,SNDA
DCH,DCH,stock,TRUE,Dauch Corporation Common Stock,Consumer Discretionary,1566620431,6.6,3177376,DCH
BKT,BKT,stock,TRUE,BlackRock Income Trust Inc. (The),Finance,1562005946,10.5,97395,BKT
BFC,BFC,stock,TRUE,Bank First Corporation Common Stock,Finance,1561838975,139.91,62589,BFC
ALGT,ALGT,stock,TRUE,Allegiant Travel Company Common Stock,Consumer Discretionary,1557397886,84.47,461798,ALGT
DXC,DXC,stock,TRUE,DXC Technology Company Common Stock,Technology,1554693450,9.51,4123543,DXC
FLO,FLO,stock,TRUE,Flowers Foods Inc. Common Stock,Consumer Staples,1547550579,7.3,6162163,FLO
TRIN,TRIN,stock,TRUE,Trinity Capital Inc. Common Stock,Finance,1545168721,17.19,962127,TRIN
UMAC,UMAC,stock,TRUE,Unusual Machines Inc. Common Stock,Technology,1543743713,32.3,8208878,UMAC
VIR,VIR,stock,TRUE,Vir Biotechnology Inc. Common Stock,Health Care,1543165562,9.15,1444586,VIR
AVBP,AVBP,stock,TRUE,ArriVent BioPharma Inc. Common Stock,Health Care,1541164368,33.09,744758,AVBP
CNOB,CNOB,stock,TRUE,ConnectOne Bancorp Inc. Common Stock,Finance,1538827916,30.6,300437,CNOB
AEVA,AEVA,stock,TRUE,Aeva Technologies Inc. Common Stock,Consumer Discretionary,1538196032,24.4,4143461,AEVA
SLVM,SLVM,stock,TRUE,Sylvamo Corporation Common Stock,Basic Materials,1538185825,38.71,447951,SLVM
AI,AI,stock,TRUE,C3.ai Inc. Class A Common Stock,Technology,1537181129,10.58,18204048,AI
PRCT,PRCT,stock,TRUE,PROCEPT BioRobotics Corporation Common Stock,Health Care,1536808788,27,874544,PRCT
QCRH,QCRH,stock,TRUE,QCR Holdings Inc. Common Stock,Finance,1534915083,92.97,129959,QCRH
KW,KW,stock,TRUE,Kennedy-Wilson Holdings Inc. Common Stock,Finance,1532336025,11,621829,KW
GAM,GAM,stock,TRUE,General American Investors Inc. Common Stock,Finance,1530602942,63.84,56207,GAM
WKC,WKC,stock,TRUE,World Kinect Corporation Common Stock,Energy,1526797558,29.73,593237,WKC
ALNT,ALNT,stock,TRUE,Allient Inc. Common Stock,Industrials,1526286778,89.8,384963,ALNT
FMC,FMC,stock,TRUE,FMC Corporation Common Stock,Industrials,1524302219,12.19,2958932,FMC
BY,BY,stock,TRUE,Byline Bancorp Inc. Common Stock,Finance,1521210177,33.5,230351,BY
REX,REX,stock,TRUE,REX American Resources Corporation,Industrials,1515135028,46,162258,REX
ANAB,ANAB,stock,TRUE,AnaptysBio Inc. Common Stock,Health Care,1503643606,51.67,324001,ANAB
LZB,LZB,stock,TRUE,La-Z-Boy Incorporated Common Stock,Consumer Discretionary,1491669230,36.45,328937,LZB
ALMR,ALMR,stock,TRUE,Alamar Biosciences Inc. Common Stock,Industrials,1489497387,21.49,133339,ALMR
MAN,MAN,stock,TRUE,ManpowerGroup Common Stock,Consumer Discretionary,1488700017,32.01,634068,MAN
STAA,STAA,stock,TRUE,STAAR Surgical Company Common Stock,Health Care,1486684461,29.86,489207,STAA
OBK,OBK,stock,TRUE,Origin Bancorp Inc. Common Stock,Finance,1486486873,48.1,121477,OBK
WLDN,WLDN,stock,TRUE,Willdan Group Inc. Common Stock,Consumer Discretionary,1479328327,97.9,278120,WLDN
LKFN,LKFN,stock,TRUE,Lakeland Financial Corporation Common Stock,Finance,1477251082,59.295,176028,LKFN
PRGO,PRGO,stock,TRUE,Perrigo Company plc Ordinary Shares,Health Care,1476384106,10.67,2569208,PRGO
NEO,NEO,stock,TRUE,NeoGenomics Inc. Common Stock,Health Care,1472695232,11.31,2499004,NEO
BKSY,BKSY,stock,TRUE,BlackSky Technology Inc. Class A Common Stock,Technology,1471743971,39.66,2487451,BKSY
MBX,MBX,stock,TRUE,MBX Biosciences Inc. Common Stock,Health Care,1471239838,30.91,544046,MBX
CBL,CBL,stock,TRUE,CBL & Associates Properties Inc. Common Stock,Real Estate,1470804348,47.53,305149,CBL
RYZ,RYZ,stock,TRUE,Ryerson Holding Corporation Common Stock,Industrials,1467932002,28.29,286528,RYZ
GLUE,GLUE,stock,TRUE,Monte Rosa Therapeutics Inc. Common Stock,Health Care,1466562696,17.36,729643,GLUE
AAT,AAT,stock,TRUE,American Assets Trust Inc. Common Stock,Real Estate,1464787733,23.86,538690,AAT
CSWC,CSWC,stock,TRUE,Capital Southwest Corporation Common Stock,Consumer Discretionary,1463414097,23.55,482935,CSWC
ACDC,ACDC,stock,TRUE,ProFrac Holding Corp. Class A Common Stock,Energy,1458221269,8.06,1484489,ACDC
LIND,LIND,stock,TRUE,Lindblad Expeditions Holdings Inc. Common Stock,Consumer Discretionary,1455027546,22.19,1120206,LIND
FOR,FOR,stock,TRUE,Forestar Group Inc Common Stock,Finance,1452728716,28.48,157432,FOR
ARI,ARI,stock,TRUE,Apollo Commercial Real Estate Finance Inc,Real Estate,1450718746,10.92,738951,ARI
GBX,GBX,stock,TRUE,Greenbrier Companies Inc. (The) Common Stock,Industrials,1449163743,46.84,594467,GBX
MRTN,MRTN,stock,TRUE,Marten Transport Ltd. Common Stock,Industrials,1449023038,17.76,738783,MRTN
AVAH,AVAH,stock,TRUE,Aveanna Healthcare Holdings Inc. Common Stock,Health Care,1443716996,6.63,1709297,AVAH
TNC,TNC,stock,TRUE,Tennant Company Common Stock,Industrials,1443706251,84.73,79427,TNC
PWP,PWP,stock,TRUE,Perella Weinberg Partners Class A Common Stock,Finance,1442343021,15.52,1702478,PWP
HLX,HLX,stock,TRUE,Helix Energy Solutions Group Inc. Common Stock,Energy,1433190975,9.73,922814,HLX
HLMN,HLMN,stock,TRUE,Hillman Solutions Corp. Common Stock,Consumer Discretionary,1426443836,7.27,3061597,HLMN
TRS,TRS,stock,TRUE,TriMas Corporation Common Stock,Industrials,1416984942,39.55,882332,TRS
ECVT,ECVT,stock,TRUE,Ecovyst Inc. Common Stock,Industrials,1415233548,12.93,3100695,ECVT
SEPN,SEPN,stock,TRUE,Septerna Inc. Common Stock,Health Care,1414019470,31.37,290682,SEPN
SVV,SVV,stock,TRUE,Savers Value Village Inc. Common Stock,Consumer Discretionary,1407433484,9.14,981574,SVV
CRI,CRI,stock,TRUE,Carter's Inc. Common Stock,Consumer Discretionary,1405831964,38.15,828172,CRI
MAZE,MAZE,stock,TRUE,Maze Therapeutics Inc. Common Stock,Health Care,1405769629,25.4,455899,MAZE
NRP,NRP,stock,TRUE,Natural Resource Partners LP Limited Partnership,Energy,1404543672,106,91007,NRP
ARLO,ARLO,stock,TRUE,Arlo Technologies Inc. Common Stock,Consumer Staples,1404324934,12.93,854145,ARLO
HCSG,HCSG,stock,TRUE,Healthcare Services Group Inc. Common Stock,Health Care,1403794585,20.45,716869,HCSG
KMPR,KMPR,stock,TRUE,Kemper Corporation,Finance,1398851752,23.76,1484311,KMPR
ADTN,ADTN,stock,TRUE,ADTRAN Holdings Inc. Common Stock,Utilities,1398837187,17.27,3069237,ADTN
ARRY,ARRY,stock,TRUE,Array Technologies Inc. Common Stock,Consumer Discretionary,1398281776,9.09,10755033,ARRY
IDT,IDT,stock,TRUE,IDT Corporation Class B Common Stock,Telecommunications,1393486101,55.57,415852,IDT
RXT,RXT,stock,TRUE,Rackspace Technology Inc. Common Stock,Technology,1393153769,5.59,12529560,RXT
JJSF,JJSF,stock,TRUE,J & J Snack Foods Corp. Common Stock,Consumer Staples,1391878536,74.22,250503,JJSF
LEG,LEG,stock,TRUE,Leggett & Platt Incorporated Common Stock,Consumer Discretionary,1391611051,10.2,2648649,LEG
TRIP,TRIP,stock,TRUE,TripAdvisor Inc. Common Stock,Technology,1390515970,11.95,4306405,TRIP
YSWY,YSWY,stock,TRUE,Yesway Inc. Class A Common Stock,Consumer Staples,1386808723,21.945,318680,YSWY
RVLV,RVLV,stock,TRUE,Revolve Group Inc. Class A Common Stock,Consumer Discretionary,1383168646,19.33,1085634,RVLV
CEVA,CEVA,stock,TRUE,CEVA Inc. Common Stock,Technology,1381267515,49.58,1494926,CEVA
ATRC,ATRC,stock,TRUE,AtriCure Inc. Common Stock,Health Care,1380979252,27.27,839424,ATRC
MLTX,MLTX,stock,TRUE,MoonLake Immunotherapeutics Class A Ordinary Shares,Health Care,1378080213,18.72,439970,MLTX
PGEN,PGEN,stock,TRUE,Precigen Inc. Common Stock,Health Care,1376132383,3.86,4089914,PGEN
KDK,KDK,stock,TRUE,Kodiak AI Inc. Common Stock,Technology,1371876555,6.88,559275,KDK
OLPX,OLPX,stock,TRUE,Olaplex Holdings Inc. Common Stock,Consumer Discretionary,1371118656,2.04,4317549,OLPX
PURR,PURR,stock,TRUE,Hyperliquid Strategies Inc Common Stock,Finance,1370807449,9.49,34141379,PURR
PRG,PRG,stock,TRUE,PROG Holdings Inc. Common Stock,Consumer Discretionary,1368239011,34.15,538523,PRG
IPX,IPX,stock,TRUE,IperionX Limited American Depositary Share,Basic Materials,1367378418,40.29,139490,IPX
IART,IART,stock,TRUE,Integra LifeSciences Holdings Corporation Common Stock,Health Care,1366113617,17.56,984952,IART
MPLT,MPLT,stock,TRUE,MapLight Therapeutics Inc. Common Stock,Health Care,1364904848,30.1,397410,MPLT
NNE,NNE,stock,TRUE,Nano Nuclear Energy Inc. Common Stock,Utilities,1362498971,26.16,2379237,NNE
WLFC,WLFC,stock,TRUE,Willis Lease Finance Corporation Common Stock,Consumer Discretionary,1361232377,177.48,135129,WLFC
WINA,WINA,stock,TRUE,Winmark Corporation Common Stock,Consumer Discretionary,1360373621,380.24,46094,WINA
HYLN,HYLN,stock,TRUE,Hyliion Holdings Corp. Class A Common Stock,Consumer Discretionary,1358853569,7.62,7873364,HYLN
PBT,PBT,stock,TRUE,Permian Basin Royalty Trust Common Stock,Energy,1358180315,29.14,58405,PBT
BFLY,BFLY,stock,TRUE,Butterfly Network Inc. Class A Common Stock,Health Care,1355989769,5.19,8825546,BFLY
GIII,GIII,stock,TRUE,G-III Apparel Group LTD. Common Stock,Consumer Discretionary,1351744755,32.04,701888,GIII
TTI,TTI,stock,TRUE,Tetra Technologies Inc. Common Stock,Energy,1344422561,9.93,2594866,TTI
ULCC,ULCC,stock,TRUE,Frontier Group Holdings Inc. Common Stock,Consumer Discretionary,1344267610,5.85,2431014,ULCC
BCAX,BCAX,stock,TRUE,Bicara Therapeutics Inc. Common Stock,Health Care,1341015905,20.41,298184,BCAX
PAHC,PAHC,stock,TRUE,Phibro Animal Health Corporation Class A Common Stock,Health Care,1340258217,33.04,704583,PAHC
INBX,INBX,stock,TRUE,Inhibrx Biosciences Inc. Common Stock,Health Care,1338745723,91.25,388738,INBX
ORC,ORC,stock,TRUE,Orchid Island Capital Inc. Common Stock,Real Estate,1333997510,6.68,3834484,ORC
ARDX,ARDX,stock,TRUE,Ardelyx Inc. Common Stock,Health Care,1333958690,5.4,2572492,ARDX
TNDM,TNDM,stock,TRUE,Tandem Diabetes Care Inc. Common Stock,Health Care,1332890781,19.45,2415596,TNDM
PRGS,PRGS,stock,TRUE,Progress Software Corporation Common Stock (DE),Technology,1327580146,31.55,1230826,PRGS
AHCO,AHCO,stock,TRUE,AdaptHealth Corp. Common Stock,Health Care,1323806899,9.73,1245828,AHCO
BLFS,BLFS,stock,TRUE,BioLife Solutions Inc. Common Stock,Health Care,1323547372,27.09,520109,BLFS
WABC,WABC,stock,TRUE,Westamerica Bancorporation Common Stock,Finance,1322841626,56.32,144931,WABC
TDOC,TDOC,stock,TRUE,Teladoc Health Inc. Common Stock,Health Care,1319550666,7.31,3444427,TDOC
UVV,UVV,stock,TRUE,Universal Corporation Common Stock,Industrials,1317705234,52.87,235066,UVV
CMP,CMP,stock,TRUE,Compass Minerals Intl Inc Common Stock,Industrials,1316233377,31.37,536526,CMP
ENOV,ENOV,stock,TRUE,Enovis Corporation Common Stock,Health Care,1315881105,22.86,766492,ENOV
DFH,DFH,stock,TRUE,Dream Finders Homes Inc. Class A Common Stock,Consumer Discretionary,1313533449,14.35,747341,DFH
PGY,PGY,stock,TRUE,Pagaya Technologies Ltd. Class A Ordinary Shares,Finance,1312522910,15.46,6818718,PGY
ALX,ALX,stock,TRUE,Alexander's Inc. Common Stock,Real Estate,1307159803,255.94,47339,ALX
WWW,WWW,stock,TRUE,Wolverine World Wide Inc. Common Stock,Consumer Discretionary,1306093388,15.93,682872,WWW
BLKB,BLKB,stock,TRUE,Blackbaud Inc. Common Stock,Technology,1303093847,28.37,755762,BLKB
YELP,YELP,stock,TRUE,Yelp Inc. Common Stock,Consumer Discretionary,1299430336,23.63,1393736,YELP
LADR,LADR,stock,TRUE,Ladder Capital Corp Class A Common Stock,Real Estate,1298384414,10.17,574518,LADR
TWO,TWO,stock,TRUE,Two Harbors Investment Corp,Real Estate,1298372676,12.36,823172,TWO
CDRE,CDRE,stock,TRUE,Cadre Holdings Inc. Common Stock,Health Care,1294194918,30.24,293828,CDRE
HROW,HROW,stock,TRUE,Harrow Inc. Common Stock,Health Care,1293073462,34.69,546802,HROW
ENR,ENR,stock,TRUE,Energizer Holdings Inc. Common Stock,Miscellaneous,1292779397,18.88,750826,ENR
SPH,SPH,stock,TRUE,Suburban Propane Partners L.P. Common Stock,Consumer Discretionary,1288382167,19.42,132505,SPH
MRVI,MRVI,stock,TRUE,Maravai LifeSciences Holdings Inc. Class A Common Stock,Health Care,1288369318,4.99,4447284,MRVI
WEN,WEN,stock,TRUE,Wendy's Company (The) Common Stock,Consumer Discretionary,1285744320,6.75,8570592,WEN
UMH,UMH,stock,TRUE,UMH Properties Inc. Common Stock,Real Estate,1283454559,15.07,546804,UMH
BHRB,BHRB,stock,TRUE,Burke & Herbert Financial Services Corp. Common Stock,Finance,1281729160,63.61,312303,BHRB
NSSC,NSSC,stock,TRUE,NAPCO Security Technologies Inc. Common Stock,Telecommunications,1277966844,35.77,270498,NSSC
NSP,NSP,stock,TRUE,Insperity Inc. Common Stock,Consumer Discretionary,1277522522,33.47,991272,NSP
DSGR,DSGR,stock,TRUE,Distribution Solutions Group Inc. Common Stock,Consumer Discretionary,1277296312,27.65,52858,DSGR
GSHD,GSHD,stock,TRUE,Goosehead Insurance Inc. Class A Common Stock,Finance,1275408854,35.82,543564,GSHD
ATEX,ATEX,stock,TRUE,Anterix Inc. Common Stock,Telecommunications,1272899808,67.95,293895,ATEX
SHAZ,SHAZ,stock,TRUE,SharonAI Holdings Inc. Class A Common Stock,Technology,1272897961,76.02,306431,SHAZ
RMIX,RMIX,stock,TRUE,Suncrete Inc. Class A Common Stock,Industrials,1268781273,17.72,201474,RMIX
XPEL,XPEL,stock,TRUE,XPEL Inc. Common Stock,Industrials,1267805310,46,143760,XPEL
PSNL,PSNL,stock,TRUE,Personalis Inc. Common Stock,Health Care,1267125286,12.1,5547084,PSNL
PRA,PRA,stock,TRUE,ProAssurance Corporation Common Stock,Finance,1265937519,24.53,933651,PRA
AMAL,AMAL,stock,TRUE,Amalgamated Financial Corp. Common Stock (DE),Finance,1265479492,42.37,114997,AMAL
GHM,GHM,stock,TRUE,Graham Corporation Common Stock,Industrials,1260197971,107.96,267098,GHM
PEBO,PEBO,stock,TRUE,Peoples Bancorp Inc. Common Stock,Finance,1258758424,35.04,196334,PEBO
CXM,CXM,stock,TRUE,Sprinklr Inc. Class A Common Stock,Technology,1258752354,5.38,3615461,CXM
TMP,TMP,stock,TRUE,Tompkins Financial Corporation Common Stock,Finance,1247288644,86.72,81990,TMP
VTOL,VTOL,stock,TRUE,Bristow Group Inc. Common Stock,Consumer Discretionary,1246116540,42.09,136175,VTOL
TROX,TROX,stock,TRUE,Tronox Holdings plc Ordinary Shares (UK),Industrials,1245883174,7.81,2070816,TROX
ICFI,ICFI,stock,TRUE,ICF International Inc. Common Stock,Consumer Discretionary,1245567584,68.8,274142,ICFI
ATLC,ATLC,stock,TRUE,Atlanticus Holdings Corporation Common Stock,Finance,1243001713,82.22,139725,ATLC
VIA,VIA,stock,TRUE,Via Transportation Inc. Class A Common Stock,Technology,1242200909,15.28,1104635,VIA
EYE,EYE,stock,TRUE,National Vision Holdings Inc. Common Stock,Health Care,1241808308,15.5,2767812,EYE
NMAX,NMAX,stock,TRUE,Newsmax Inc. Class B Common Stock,Industrials,1236067373,9.57,2690484,NMAX
NPKI,NPKI,stock,TRUE,NPK International Inc. Common Stock,Consumer Discretionary,1234615666,14.62,1206821,NPKI
ARDT,ARDT,stock,TRUE,Ardent Health Inc. Common Stock,Health Care,1232810267,8.6,1533830,ARDT
PRCH,PRCH,stock,TRUE,Porch Group Inc. Common Stock,Technology,1232454363,9.65,1272532,PRCH
OI,OI,stock,TRUE,O-I Glass Inc. Common Stock,Consumer Discretionary,1230995491,8.03,4298165,OI
CCO,CCO,stock,TRUE,Clear Channel Outdoor Holdings Inc. Common Stock,Consumer Discretionary,1226650249,2.41,4123173,CCO
GCT,GCT,stock,TRUE,GigaCloud Technology Inc Class A Ordinary Shares,Consumer Discretionary,1225391225,33.31,653979,GCT
HTLD,HTLD,stock,TRUE,Heartland Express Inc. Common Stock,Industrials,1220462712,15.75,606717,HTLD
ATEC,ATEC,stock,TRUE,Alphatec Holdings Inc. Common Stock,Health Care,1218011296,7.92,2134567,ATEC
ODC,ODC,stock,TRUE,Oil-Dri Corporation Of America Common Stock,Consumer Discretionary,1217478989,84.08,154589,ODC
INSP,INSP,stock,TRUE,Inspire Medical Systems Inc. Common Stock,Health Care,1215626925,42.19,839950,INSP
PRSU,PRSU,stock,TRUE,Pursuit Attractions and Hospitality Inc. Common Stock,Consumer Discretionary,1208569998,44.24,306731,PRSU
FINV,FINV,stock,TRUE,FinVolution Group American Depositary Shares,Finance,1206440350,5.11,402907,FINV
WAFDP,WAFDP,stock,TRUE,WaFd Inc. Depositary Shares,Finance,1201426685,16.26,17892,WAFDP
BKKT,BKKT,stock,TRUE,Bakkt Inc. Class A Common Stock,Finance,1200389386,9.18,1659978,BKKT
AMC,AMC,stock,TRUE,AMC Entertainment Holdings Inc. Class A Common Stock,Consumer Discretionary,1199656073,1.96,35952675,AMC
TDAY,TDAY,stock,TRUE,USA TODAY Co. Inc. Common Stock,Consumer Discretionary,1198556247,8.17,1597671,TDAY
AVLN,AVLN,stock,TRUE,Avalyn Pharma Inc. Common Stock,Health Care,1196550234,26.99,215968,AVLN
IRMD,IRMD,stock,TRUE,iRadimed Corporation Common Stock,Health Care,1196108585,93.57,319284,IRMD
CDNA,CDNA,stock,TRUE,CareDx Inc. Common Stock,Health Care,1194367201,23.12,1604060,CDNA
KMTS,KMTS,stock,TRUE,Kestra Medical Technologies Ltd. Common Stock,Health Care,1193735069,20.45,569380,KMTS
GOLD,GOLD,stock,TRUE,Gold.com Inc. Common Stock,Industrials,1188599247,40.98,495589,GOLD
FMBH,FMBH,stock,TRUE,First Mid Bancshares Inc. Common Stock,Finance,1187596818,44.62,124241,FMBH
AMN,AMN,stock,TRUE,AMN Healthcare Services Inc,Consumer Discretionary,1187241052,30.61,858483,AMN
COAG,COAG,stock,TRUE,Hemab Therapeutics Holdings Inc. Common Stock,Health Care,1186784468,25.41,105736,COAG
LNN,LNN,stock,TRUE,Lindsay Corporation Common Stock,Industrials,1185936322,114.08,180421,LNN
ASTE,ASTE,stock,TRUE,Astec Industries Inc. Common Stock,Industrials,1185729929,51.57,352672,ASTE
SDGR,SDGR,stock,TRUE,Schrodinger Inc. Common Stock,Health Care,1184323475,15.85,2498357,SDGR
NWPX,NWPX,stock,TRUE,NWPX Infrastructure Inc. Common Stock,Industrials,1181593551,122.61,336287,NWPX
LGIH,LGIH,stock,TRUE,LGI Homes Inc. Common Stock,Consumer Discretionary,1175785640,50.61,369518,LGIH
SCL,SCL,stock,TRUE,Stepan Company Common Stock,Consumer Discretionary,1170871801,51.55,84854,SCL
AVNS,AVNS,stock,TRUE,Avanos Medical Inc. Common Stock,Health Care,1170619825,25,1409268,AVNS
GIC,GIC,stock,TRUE,Global Industrial Company Common Stock,Industrials,1169641796,30.57,61028,GIC
KOPN,KOPN,stock,TRUE,Kopin Corporation Common Stock,Technology,1168860781,6.39,7680503,KOPN
THRM,THRM,stock,TRUE,Gentherm Inc Common Stock,Consumer Discretionary,1163210310,37.93,269661,THRM
ZBIO,ZBIO,stock,TRUE,Zenas BioPharma Inc. Common Stock,Health Care,1160391469,18.38,508473,ZBIO
NRGV,NRGV,stock,TRUE,Energy Vault Holdings Inc. Common Stock,Miscellaneous,1156817825,6.49,7253020,NRGV
LQDT,LQDT,stock,TRUE,Liquidity Services Inc. Common Stock,Consumer Discretionary,1151834673,36.94,140515,LQDT
SBR,SBR,stock,TRUE,Sabine Royalty Trust Common Stock,Energy,1145353343,78.56,29653,SBR
ABSI,ABSI,stock,TRUE,Absci Corporation Common Stock,Health Care,1144343111,7.34,9193822,ABSI
SBH,SBH,stock,TRUE,Sally Beauty Holdings Inc. (Name to be changed from Sally Holdings Inc.) Common Stock,Consumer Discretionary,1142993662,11.98,1587180,SBH
ASA,ASA,stock,TRUE,ASA  Gold and Precious Metals Limited,Industrials,1142528228,62.24,78154,ASA
PSEC,PSEC,stock,TRUE,Prospect Capital Corporation Common Stock,Finance,1142297449,2.28,4234719,PSEC
HFWA,HFWA,stock,TRUE,Heritage Financial Corporation Common Stock,Finance,1138463726,27.62,255404,HFWA
EVLV,EVLV,stock,TRUE,Evolv Technologies Holdings Inc. Class A Common Stock,Technology,1136787311,6.32,1582962,EVLV
ROCK,ROCK,stock,TRUE,Gibraltar Industries Inc. Common Stock,Industrials,1136051498,38.3,303008,ROCK
FCEL,FCEL,stock,TRUE,FuelCell Energy Inc. Common Stock,Energy,1133726332,21.4,6274349,FCEL
MMI,MMI,stock,TRUE,Marcus & Millichap Inc. Common Stock,Finance,1131628495,29.92,167363,MMI
SBET,SBET,stock,TRUE,Sharplink Inc. Common Stock,Technology,1128049277,5.72,9184531,SBET
APPS,APPS,stock,TRUE,Digital Turbine Inc. Common Stock,Miscellaneous,1124569644,9.32,9161784,APPS
UVSP,UVSP,stock,TRUE,Univest Financial Corporation Common Stock,Finance,1122464279,40.31,107761,UVSP
MCB,MCB,stock,TRUE,Metropolitan Bank Holding Corp. Common Stock,Finance,1120117805,90.37,92879,MCB
